0.5,0.5
1.5,0.5
2.5,0.5
3.5,0.5
0.5,1.5
1.5,1.5
2.5,1.5
3.5,1.5
0.5,2.5
1.5,2.5
2.5,2.5
3.5,2.5
0.5,3.5
1.5,3.5
2.5,3.5
3.5,3.5

0.500356,0.500356
1.50036,0.500356
2.49964,0.500356
3.49964,0.500356
0.500356,1.50036
1.50036,1.50036
2.49964,1.50036
3.49964,1.50036
0.500356,2.49964
1.50036,2.49964
2.49964,2.49964
3.49964,2.49964
0.500356,3.49964
1.50036,3.49964
2.49964,3.49964
3.49964,3.49964

0.500765,0.500765
1.50076,0.500766
2.49924,0.500766
3.49923,0.500765
0.500766,1.50076
1.50076,1.50076
2.49924,1.50076
3.49923,1.50076
0.500766,2.49924
1.50076,2.49924
2.49924,2.49924
3.49923,2.49924
0.500765,3.49923
1.50076,3.49923
2.49924,3.49923
3.49923,3.49923

0.500469,0.500469
1.50045,0.50047
2.49955,0.50047
3.49953,0.500469
0.50047,1.50045
1.50046,1.50046
2.49954,1.50046
3.49953,1.50045
0.50047,2.49955
1.50046,2.49954
2.49954,2.49954
3.49953,2.49955
0.500469,3.49953
1.50045,3.49953
2.49955,3.49953
3.49953,3.49953

0.500009,0.500009
1.50002,0.50001
2.49998,0.50001
3.49999,0.500009
0.50001,1.50002
1.50002,1.50002
2.49998,1.50002
3.49999,1.50002
0.50001,2.49998
1.50002,2.49998
2.49998,2.49998
3.49999,2.49998
0.500009,3.49999
1.50002,3.49999
2.49998,3.49999
3.49999,3.49999

0.500251,0.500251
1.50025,0.50025
2.49975,0.50025
3.49975,0.500251
0.50025,1.50025
1.50025,1.50025
2.49975,1.50025
3.49975,1.50025
0.50025,2.49975
1.50025,2.49975
2.49975,2.49975
3.49975,2.49975
0.500251,3.49975
1.50025,3.49975
2.49975,3.49975
3.49975,3.49975

0.500741,0.500741
1.50072,0.500741
2.49928,0.500741
3.49926,0.500741
0.500741,1.50072
1.50072,1.50072
2.49928,1.50072
3.49926,1.50072
0.500741,2.49928
1.50072,2.49928
2.49928,2.49928
3.49926,2.49928
0.500741,3.49926
1.50072,3.49926
2.49928,3.49926
3.49926,3.49926

0.500564,0.500564
1.50056,0.500565
2.49944,0.500565
3.49944,0.500564
0.500565,1.50056
1.50056,1.50056
2.49944,1.50056
3.49943,1.50056
0.500565,2.49944
1.50056,2.49944
2.49944,2.49944
3.49943,2.49944
0.500564,3.49944
1.50056,3.49943
2.49944,3.49943
3.49944,3.49944

0.500055,0.500055
1.50006,0.500056
2.49994,0.500056
3.49995,0.500055
0.500056,1.50006
1.50006,1.50006
2.49994,1.50006
3.49994,1.50006
0.500056,2.49994
1.50006,2.49994
2.49994,2.49994
3.49994,2.49994
0.500055,3.49995
1.50006,3.49994
2.49994,3.49994
3.49995,3.49995

0.499833,0.499833
1.49983,0.500079
2.50017,0.500079
3.50017,0.499833
0.500079,1.49983
1.50007,1.50007
2.49993,1.50007
3.49992,1.49983
0.500079,2.50017
1.50007,2.49993
2.49993,2.49993
3.49992,2.50017
0.499833,3.50017
1.49983,3.49992
2.50017,3.49992
3.50017,3.50017

0.499299,0.499299
1.49929,0.500352
2.50071,0.500352
3.5007,0.499299
0.500352,1.49929
1.50035,1.50035
2.49965,1.50035
3.49965,1.49929
0.500352,2.50071
1.50035,2.49965
2.49965,2.49965
3.49965,2.50071
0.499299,3.5007
1.49929,3.49965
2.50071,3.49965
3.5007,3.5007

0.499305,0.499305
1.49929,0.500384
2.50071,0.500384
3.5007,0.499305
0.500384,1.49929
1.50039,1.50039
2.49961,1.50039
3.49962,1.49929
0.500384,2.50071
1.50039,2.49961
2.49961,2.49961
3.49962,2.50071
0.499305,3.5007
1.49929,3.49962
2.50071,3.49962
3.5007,3.5007

0.499834,0.499834
1.49983,0.50012
2.50017,0.50012
3.50017,0.499834
0.50012,1.49983
1.50011,1.50011
2.49989,1.50011
3.49988,1.49983
0.50012,2.50017
1.50011,2.49989
2.49989,2.49989
3.49988,2.50017
0.499834,3.50017
1.49983,3.49988
2.50017,3.49988
3.50017,3.50017

0.500072,0.500072
1.50015,0.500084
2.49985,0.500084
3.49993,0.500072
0.500084,1.50015
1.50002,1.50002
2.49998,1.50002
3.49992,1.50015
0.500084,2.49985
1.50002,2.49998
2.49998,2.49998
3.49992,2.49985
0.500072,3.49993
1.50015,3.49992
2.49985,3.49992
3.49993,3.49993

0.500637,0.500637
1.50063,0.500537
2.49937,0.500537
3.49936,0.500637
0.500537,1.50063
1.50053,1.50053
2.49947,1.50053
3.49946,1.50063
0.500537,2.49937
1.50053,2.49947
2.49947,2.49947
3.49946,2.49937
0.500637,3.49936
1.50063,3.49946
2.49937,3.49946
3.49936,3.49936

0.50074,0.50074
1.50065,0.500702
2.49935,0.500702
3.49926,0.50074
0.500702,1.50065
1.50075,1.50075
2.49925,1.50075
3.4993,1.50065
0.500702,2.49935
1.50075,2.49925
2.49925,2.49925
3.4993,2.49935
0.50074,3.49926
1.50065,3.4993
2.49935,3.4993
3.49926,3.49926

0.500136,0.500136
1.50021,0.500313
2.49979,0.500313
3.49986,0.500136
0.500313,1.50021
1.50025,1.50025
2.49975,1.50025
3.49969,1.50021
0.500313,2.49979
1.50025,2.49975
2.49975,2.49975
3.49969,2.49979
0.500136,3.49986
1.50021,3.49969
2.49979,3.49969
3.49986,3.49986

0.499836,0.499836
1.49988,0.500014
2.50012,0.500014
3.50016,0.499836
0.500014,1.49988
1.49999,1.49999
2.50001,1.49999
3.49999,1.49988
0.500014,2.50012
1.49999,2.50001
2.50001,2.50001
3.49999,2.50012
0.499836,3.50016
1.49988,3.49999
2.50012,3.49999
3.50016,3.50016

0.49937,0.49937
1.4993,0.499619
2.5007,0.499619
3.50063,0.49937
0.499619,1.4993
1.49966,1.49966
2.50034,1.49966
3.50038,1.4993
0.499619,2.5007
1.49966,2.50034
2.50034,2.50034
3.50038,2.5007
0.49937,3.50063
1.4993,3.50038
2.5007,3.50038
3.50063,3.50063

0.499318,0.499318
1.49932,0.499263
2.50068,0.499263
3.50068,0.499318
0.499263,1.49932
1.49924,1.49924
2.50076,1.49924
3.50074,1.49932
0.499263,2.50068
1.49924,2.50076
2.50076,2.50076
3.50074,2.50068
0.499318,3.50068
1.49932,3.50074
2.50068,3.50074
3.50068,3.50068

0.499839,0.499839
1.49988,0.499563
2.50012,0.499563
3.50016,0.499839
0.499563,1.49988
1.49952,1.49952
2.50048,1.49952
3.50044,1.49988
0.499563,2.50012
1.49952,2.50048
2.50048,2.50048
3.50044,2.50012
0.499839,3.50016
1.49988,3.50044
2.50012,3.50044
3.50016,3.50016

0.500242,0.500242
1.50018,0.499938
2.49982,0.499938
3.49976,0.500242
0.499938,1.50018
1.5,1.5
2.5,1.5
3.50006,1.50018
0.499938,2.49982
1.5,2.5
2.5,2.5
3.50006,2.49982
0.500242,3.49976
1.50018,3.50006
2.49982,3.50006
3.49976,3.49976

0.500698,0.500698
1.50069,0.50037
2.49931,0.50037
3.4993,0.500698
0.50037,1.50069
1.50037,1.50037
2.49963,1.50037
3.49963,1.50069
0.50037,2.49931
1.50037,2.49963
2.49963,2.49963
3.49963,2.49931
0.500698,3.4993
1.50069,3.49963
2.49931,3.49963
3.4993,3.4993

0.50059,0.50059
1.50064,0.500799
2.49936,0.500799
3.49941,0.50059
0.500799,1.50064
1.50073,1.50073
2.49927,1.50073
3.4992,1.50064
0.500799,2.49936
1.50073,2.49927
2.49927,2.49927
3.4992,2.49936
0.50059,3.49941
1.50064,3.4992
2.49936,3.4992
3.49941,3.49941

0.500124,0.500124
1.50006,0.500433
2.49994,0.500433
3.49988,0.500124
0.500433,1.50006
1.50048,1.50048
2.49952,1.50048
3.49957,1.50006
0.500433,2.49994
1.50048,2.49952
2.49952,2.49952
3.49957,2.49994
0.500124,3.49988
1.50006,3.49957
2.49994,3.49957
3.49988,3.49988

0.499819,0.499819
1.49982,0.500003
2.50018,0.500003
3.50018,0.499819
0.500003,1.49982
1.50003,1.50003
2.49997,1.50003
3.5,1.49982
0.500003,2.50018
1.50003,2.49997
2.49997,2.49997
3.5,2.50018
0.499819,3.50018
1.49982,3.5
2.50018,3.5
3.50018,3.50018

0.499318,0.499318
1.49935,0.499566
2.50065,0.499566
3.50068,0.499318
0.499566,1.49935
1.49952,1.49952
2.50048,1.49952
3.50043,1.49935
0.499566,2.50065
1.49952,2.50048
2.50048,2.50048
3.50043,2.50065
0.499318,3.50068
1.49935,3.50043
2.50065,3.50043
3.50068,3.50068

0.499395,0.499395
1.49934,0.499216
2.50066,0.499216
3.50061,0.499395
0.499216,1.49934
1.49923,1.49923
2.50077,1.49923
3.50078,1.49934
0.499216,2.50066
1.49923,2.50077
2.50077,2.50077
3.50078,2.50066
0.499395,3.50061
1.49934,3.50078
2.50066,3.50078
3.50061,3.50061

0.49987,0.49987
1.49987,0.499626
2.50013,0.499626
3.50013,0.49987
0.499626,1.49987
1.49964,1.49964
2.50036,1.49964
3.50037,1.49987
0.499626,2.50013
1.49964,2.50036
2.50036,2.50036
3.50037,2.50013
0.49987,3.50013
1.49987,3.50037
2.50013,3.50037
3.50013,3.50013

0.49989,0.49989
1.49994,0.500022
2.50006,0.500022
3.50011,0.49989
0.500022,1.49994
1.49999,1.49999
2.50001,1.49999
3.49998,1.49994
0.500022,2.50006
1.49999,2.50001
2.50001,2.50001
3.49998,2.50006
0.49989,3.50011
1.49994,3.49998
2.50006,3.49998
3.50011,3.50011

0.499424,0.499424
1.49937,0.500238
2.50063,0.500238
3.50058,0.499424
0.500238,1.49937
1.50026,1.50026
2.49974,1.50026
3.49976,1.49937
0.500238,2.50063
1.50026,2.49974
2.49974,2.49974
3.49976,2.50063
0.499424,3.50058
1.49937,3.49976
2.50063,3.49976
3.50058,3.50058

0.499244,0.499244
1.49923,0.500427
2.50077,0.500427
3.50076,0.499244
0.500427,1.49923
1.50044,1.50044
2.49956,1.50044
3.49957,1.49923
0.500427,2.50077
1.50044,2.49956
2.49956,2.49956
3.49957,2.50077
0.499244,3.50076
1.49923,3.49957
2.50077,3.49957
3.50076,3.50076

0.499695,0.499695
1.49974,0.500249
2.50026,0.500249
3.5003,0.499695
0.500249,1.49974
1.50021,1.50021
2.49979,1.50021
3.49975,1.49974
0.500249,2.50026
1.50021,2.49979
2.49979,2.49979
3.49975,2.50026
0.499695,3.5003
1.49974,3.49975
2.50026,3.49975
3.5003,3.5003

0.500145,0.500145
1.50019,0.500117
2.49981,0.500117
3.49985,0.500145
0.500117,1.50019
1.50007,1.50007
2.49993,1.50007
3.49988,1.50019
0.500117,2.49981
1.50007,2.49993
2.49993,2.49993
3.49988,2.49981
0.500145,3.49985
1.50019,3.49988
2.49981,3.49988
3.49985,3.49985

0.500778,0.500778
1.50073,0.500444
2.49927,0.500444
3.49922,0.500778
0.500444,1.50073
1.50049,1.50049
2.49951,1.50049
3.49956,1.50073
0.500444,2.49927
1.50049,2.49951
2.49951,2.49951
3.49956,2.49927
0.500778,3.49922
1.50073,3.49956
2.49927,3.49956
3.49922,3.49922

0.500676,0.500676
1.50065,0.500673
2.49935,0.500673
3.49932,0.500676
0.500673,1.50065
1.50067,1.50067
2.49933,1.50067
3.49933,1.50065
0.500673,2.49935
1.50067,2.49933
2.49933,2.49933
3.49933,2.49935
0.500676,3.49932
1.50065,3.49933
2.49935,3.49933
3.49932,3.49932

0.500025,0.500025
1.50007,0.500368
2.49993,0.500368
3.49997,0.500025
0.500368,1.50007
1.50031,1.50031
2.49969,1.50031
