           32.4        9.73027       -25.7928       -16.0625       0.608142              0        1.73915
           32.6        11.7613       -27.8239       -16.0626        0.73508              0        1.13833
           32.8        13.5769       -29.6396       -16.0627       0.848556              0        1.16262
             33        10.6523        -26.715       -16.0628       0.665767              0        1.11536
           33.2        11.7882       -27.8509       -16.0628        0.73676              0        1.02488
           33.4         11.847       -27.9098       -16.0628       0.740439              0        1.21525
           33.6        13.5214       -29.5844        -16.063       0.845088              0        1.47325
           33.8        11.5575       -27.6205        -16.063       0.722344              0        1.01249
             34        8.02242       -24.0853       -16.0629       0.501401              0        1.20107
           34.2        13.6787       -29.7415       -16.0629       0.854916              0        1.52113
           34.4        11.5488       -27.6117       -16.0629         0.7218              0       0.943507
           34.6        7.77357       -23.8365        -16.063       0.485848              0        1.09492
           34.8        9.58364       -25.6466        -16.063       0.598977              0        1.05576
             35        10.8156       -26.8786        -16.063       0.675975              0        1.23081
           35.2        9.55626       -25.6193        -16.063       0.597266              0         1.1456
           35.4        9.73064       -25.7935       -16.0629       0.608165              0        1.37205
           35.6        9.24848       -25.3114       -16.0629        0.57803              0       0.985357
           35.8        9.35935       -25.4224        -16.063       0.584959              0        1.25537
             36        9.50533       -25.5684       -16.0631       0.594083              0        1.11996
           36.2        11.8588       -27.9218        -16.063       0.741172              0        1.26561
           36.4        9.32605        -25.389       -16.0629       0.582878              0        1.15912
           36.6        12.9652       -29.0282       -16.0629       0.810328              0        1.26363
           36.8        9.66878       -25.7318        -16.063       0.604299              0       0.899376
             37        7.88418       -23.9472        -16.063       0.492761              0        1.04813
           37.2        12.4645       -28.5273       -16.0629       0.779028              0        1.61783
           37.4         12.518       -28.5808       -16.0629       0.782373              0        1.81119
           37.6        13.5502       -29.6129       -16.0627       0.846887              0         1.5204
           37.8        12.3448       -28.4075       -16.0627        0.77155              0        1.15663
             38        10.3056       -26.3683       -16.0626       0.644103              0        1.18939
           38.2         13.834       -29.8967       -16.0627       0.864627              0        1.00797
           38.4        13.2823       -29.3452       -16.0629       0.830145              0        1.49468
           38.6        12.9792       -29.0419       -16.0627       0.811199              0        1.32027
           38.8        12.0103       -28.0732       -16.0629       0.750642              0        1.17209
             39        11.7586       -27.8215       -16.0629       0.734912              0        1.64152
           39.2        9.48408       -25.5469       -16.0628       0.592755              0        1.41464
           39.4        7.97798       -24.0407       -16.0627       0.498624              0        1.17947
           39.6        11.5919       -27.6547       -16.0629       0.724492              0        1.18919
           39.8        9.67033       -25.7329       -16.0626       0.604396              0        1.12633
             40        9.33369       -25.3964       -16.0627       0.583356              0        1.51816
           40.2        11.4811       -27.5438       -16.0627       0.717567              0        1.30577
           40.4        12.2972       -28.3599       -16.0627       0.768576              0         1.5383
           40.6        9.31729       -25.3799       -16.0627       0.582331              0        1.14352
           40.8        15.8393        -31.902       -16.0627       0.989954              0        1.21218
             41        13.1881       -29.2508       -16.0627       0.824256              0        1.09783
           41.2         12.117       -28.1796       -16.0626       0.757314              0        1.37617
           41.4        12.0221       -28.0847       -16.0627        0.75138              0        1.09568
           41.6        11.4382       -27.5009       -16.0627       0.714888              0        1.06788
           41.8          9.427       -25.4896       -16.0625       0.589188              0        1.64032
             42        9.09725       -25.1599       -16.0626       0.568578              0        2.05991
           42.2        12.2027       -28.2653       -16.0627       0.762668              0        1.27546
           42.4        10.0186       -26.0812       -16.0626       0.626161              0        1.34381
           42.6        10.0507       -26.1134       -16.0627        0.62817              0        1.07634
           42.8        8.99485       -25.0576       -16.0628       0.562178              0        1.55865
             43        14.0113       -30.0741       -16.0628       0.875703              0        1.00894
           43.2        12.6549       -28.7177       -16.0628       0.790929              0           1.11
           43.4        11.3062        -27.369       -16.0627        0.70664              0        1.10281
           43.6         10.461       -26.5237       -16.0627       0.653815              0        1.47485
           43.8        13.2529       -29.3155       -16.0626       0.828306              0        1.01982
             44        10.0691       -26.1317       -16.0626       0.629318              0        1.47641
           44.2         11.143       -27.2055       -16.0626       0.696435              0        1.29223
           44.4        9.67619       -25.7387       -16.0625       0.604762              0        1.36882
           44.6        10.6597       -26.7221       -16.0624       0.666229              0        1.62858
           44.8         9.6153       -25.6776       -16.0623       0.600956              0       0.987866
             45        11.8784       -27.9407       -16.0624       0.742397              0         1.1884
           45.2        10.9672       -27.0296       -16.0624       0.685453              0       0.953216
           45.4        11.7318       -27.7943       -16.0626       0.733235              0        1.45895
           45.6        9.59473       -25.6573       -16.0626       0.599671              0        1.31409
           45.8        13.3535        -29.416       -16.0625       0.834594              0        1.31931
             46        13.8344       -29.8969       -16.0625        0.86465              0        1.34858
           46.2        11.4777       -27.5403       -16.0626       0.717359              0        1.11336
           46.4         11.701       -27.7636       -16.0626       0.731315              0         1.1336
           46.6        13.1976       -29.2602       -16.0625       0.824852              0        1.44845
           46.8        10.6061       -26.6686       -16.0625       0.662883              0        1.51359
             47        10.7835        -26.846       -16.0625       0.673966              0        2.15021
           47.2        10.8575       -26.9198       -16.0624       0.678592              0        1.95138
           47.4        12.1139       -28.1764       -16.0625       0.757121              0        1.04523
           47.6        10.8434       -26.9058       -16.0624       0.677711              0        1.29098
           47.8        9.66351       -25.7259       -16.0624       0.603969              0        1.02722
             48        10.1302       -26.1927       -16.0624       0.633139              0        1.06874
           48.2        12.3498       -28.4121       -16.0623       0.771862              0        1.40834
           48.4        13.1733       -29.2356       -16.0623       0.823333              0        1.43785
           48.6         11.469       -27.5313       -16.0623       0.716814              0        1.76537
           48.8        12.2218       -28.2842       -16.0623       0.763864              0        1.27335
             49        12.3118       -28.3741       -16.0623       0.769486              0        1.15207
           49.2        8.71471       -24.7771       -16.0624       0.544669              0        1.40781
           49.4         8.8471       -24.9093       -16.0622       0.552944              0        1.18331
           49.6        10.6288       -26.6912       -16.0625       0.664299              0         1.1595
