0.503592,0.544252
1.57307,0.60067
2.60522,0.594652
3.57941,0.698024
0.504836,1.65238
1.65297,1.65757
2.68319,1.59192
3.54753,1.54247
0.640762,2.61197
1.69597,2.59123
2.6953,2.61483
3.55974,2.60219
0.55731,3.53393
1.52619,3.51726
2.58698,3.6862
3.52256,3.68216
0.61642,4.65289
1.53401,4.6253
2.51336,4.64072
3.61032,4.59284

0.480747,0.522201
1.52758,0.533532
2.5643,0.517155
3.69097,0.293755
0.487002,1.50872
1.46885,1.51893
2.51629,1.61611
3.86728,1.71703
0.622169,2.57568
1.56052,2.59155
2.61615,2.64237
3.92815,2.7067
0.425204,3.70876
1.51567,3.67867
2.50302,3.61783
3.6459,3.58768
0.401204,4.68777
1.59049,4.64086
2.65106,4.77256
3.6462,4.79558

0.390492,0.321075
1.46562,0.285986
2.59309,0.411243
3.82456,9.86962
0.201961,1.4515
1.3478,1.48968
2.48503,1.56421
4.18376,1.55206
0.302519,2.58913
1.57545,2.5888
2.77335,2.60376
4.44895,2.72355
0.247251,3.72969
1.31318,3.68886
2.56778,3.73445
3.66131,3.92261
0.15776,4.91048
1.59147,4.86258
2.72786,4.91563
3.84957,5.01852

0.264965,0.0972342
1.44542,0.0532819
2.63583,0.317386
3.94017,9.45953
9.83384,1.43284
1.31935,1.45824
2.42989,1.46157
4.48921,1.38595
9.98772,2.60405
1.63014,2.586
2.9323,2.60102
4.95616,2.73758
0.0355325,3.73045
1.15978,3.6749
2.60537,3.88548
3.66113,4.25772
9.93431,5.13874
1.58966,5.08407
2.76687,5.02032
4.09111,5.2471

0.153882,9.89344
1.43245,9.84783
2.65904,0.23404
4.04756,9.05682
9.48888,1.41833
1.27568,1.42457
2.37995,1.37185
4.79454,1.23342
9.68859,2.60647
1.69911,2.57701
3.058,2.6017
5.4545,2.73924
9.82312,3.74238
1.02955,3.65314
2.62482,4.02557
3.65068,4.56257
9.72077,5.34806
1.6016,5.28292
2.80319,5.11662
4.32284,5.49747

0.0651552,9.69759
1.41957,9.66229
2.65666,0.162069
4.15202,8.65734
9.15559,1.42039
1.2267,1.40308
2.34162,1.29147
5.10054,1.08702
9.39512,2.59893
1.77581,2.55526
3.15295,2.59986
5.94914,2.73479
9.63171,3.7498
0.895086,3.61655
2.64557,4.15425
3.73523,4.7991
9.51142,5.54816
1.63519,5.46752
2.72447,5.2891
4.53922,5.73888

9.99605,9.50484
1.40732,9.49215
2.62927,0.101248
4.25554,8.259
8.8298,1.44268
1.18596,1.39712
2.30617,1.21629
5.40703,0.943365
9.10545,2.58896
1.85735,2.51379
3.22182,2.59551
6.44213,2.72751
9.46024,3.74007
0.7501,3.56888
2.67938,4.29484
3.83715,5.0271
9.30393,5.74383
1.64141,5.64995
2.65568,5.46453
4.73696,5.96178

9.94347,9.31354
1.39652,9.33501
2.57933,0.0484529
4.35894,7.86033
8.50944,1.48329
1.16286,1.40625
2.26584,1.14836
5.71393,0.801039
8.82047,2.58301
1.94519,2.44597
3.26658,2.58826
6.935,2.71873
9.3045,3.7073
0.590452,3.51598
2.72467,4.45947
3.9164,5.26916
9.0974,5.93739
1.55963,5.84363
2.70062,5.59944
4.91752,6.16882

9.90513,9.12327
1.38776,9.18987
2.5097,9.99802
4.46408,7.45617
8.19006,1.53487
1.15866,1.43046
2.22059,1.09382
6.02134,0.659445
8.5395,2.59107
2.04162,2.34649
3.28678,2.5769
7.4347,2.70712
9.16121,3.64967
0.411997,3.46192
2.77932,4.63773
3.97493,5.5228
8.89146,6.12994
1.48416,6.03288
2.76534,5.7236
5.08043,6.36739

9.8794,8.93395
1.38158,9.05668
2.42247,9.94527
4.51976,7.09491
7.86301,1.59915
1.1665,1.4722
2.18041,1.05568
6.32966,0.518524
8.72325,2.56323
2.14633,2.21305
3.28132,2.55928
7.49106,2.73851
9.02849,3.56911
0.211176,3.40854
2.84233,4.7962
4.01471,5.78626
8.6859,6.32204
1.43076,6.21518
2.83334,5.87639
5.27729,6.5093

9.86514,8.74561
1.37869,8.93603
2.31819,9.88956
4.3446,6.93623
7.53673,1.69211
1.17825,1.53385
2.15769,1.01272
6.64056,0.379909
9.21177,2.42934
2.25047,2.0634
3.25573,2.53444
7.24175,2.79127
8.91755,3.54396
9.9877,3.35212
2.91222,4.93002
4.03929,6.05319
