0
         2.4571        5.36117        -3.0684       -2.56611       -1.39896       -3.08307
        5.67752        1.71373         3.0684        2.56611      -0.141672        1.90731
        8.78284       0.333301        3.21825        2.37547      -0.894179      -0.689591
        5.26025         7.3919       -3.21825       -2.37547      -0.171742        0.84242
        4.12976        4.34353        1.93367        3.50156       -1.11072      -0.706538
         1.2297        8.01117       -1.93367       -3.50156       0.137588     -0.0205979
         7.5963        9.55759       -3.69691        1.52736      -0.897663      0.0511318
        3.22521        7.37942        3.69691       -1.52736       0.146279      0.0651037
       0.402976       0.962569        3.94971      -0.632281        1.65331      -0.840611
        1.24487        4.88304       -3.94971       0.632281        2.53216       0.434705
         2.7112        4.10426        2.52093       -3.10563       0.451961        2.79455
        7.99703        4.69231       -2.52093        3.10563     -0.0633427      -0.724331
        6.30031        3.20097      -0.824725       -3.91406      -0.521958      -0.960701
        4.74935        8.64239       0.824725        3.91406         1.0934       -1.81437
        1.64315       0.550176      -0.645563       -3.94756       -2.11337       0.663393
        7.71555        3.05075       0.645563        3.94756       -1.31453       0.772187
        6.40094        9.11267       -3.95824       0.576484         1.6446       0.589878
        6.01405        6.12408        3.95824      -0.576484      -0.642272        1.04955
        5.13549        3.07622      -0.325154        3.98676        1.81849      -0.445165
        9.65283        3.52509       0.325154       -3.98676      -0.207387       0.114746

0.1
        2.14338        5.09212       -3.20995       -2.78047       -1.59815       -1.14846
        5.98103        1.96784        2.56408        1.00797       -43.8633       -153.857
        9.10349        0.56952        3.21493        2.35997       0.377452      0.0496834
        4.93756          7.157       -3.26115       -2.33366       -1.64246       0.217518
        4.31935        4.68851        1.87911        3.38524      0.0802912       -1.48558
         1.0368        7.66096       -1.92586       -3.50251      0.0430367    -0.00992351
        7.21941        9.70828       -3.85575        1.47397       -1.86478      -0.780603
        3.59717        7.22695         3.7715       -1.52403        1.94364     -0.0615053
       0.802996       0.895839        3.94182       -0.63137       -4.42179        3.64346
       0.861623        4.94835       -3.71858       0.668644        2.26315       0.174028
        2.96517        3.80548        2.55146       -2.89606       0.115879        1.32452
        7.74428        4.99914       -2.53857        3.03117      -0.360869      -0.681504
        6.21774        2.81823      -0.417709       -2.21558        42.2303        155.687
        4.83843        9.02865       0.984045        3.84233         2.0938     -0.0971259
        1.57109       0.158172      -0.688071       -3.96182        3.89013       -3.72706
        7.77489         3.4487       0.557997        4.00979      -0.422353       0.660527
        6.01002        9.17293       -3.90036       0.626329      -0.183583       0.544357
        6.40738        6.06961         3.9208      -0.533016       0.070178      -0.139568
        5.11022        3.47315      -0.176178        3.95082        1.42245      -0.392458
        9.68439        3.12689       0.306433       -3.97771      -0.173047      0.0794414

0.2
        1.81361        4.81115       -3.39014       -2.81765       -1.88058       0.152957
        6.12011        1.59658        1.22754       -4.40307       0.212588        1.00177
        9.42723       0.805906        3.26187        2.36978       0.511294       0.187609
        4.76473        6.90063        3.19292       -3.37903        57.4343       -11.9992
        4.50955        5.01884        1.93902        3.21523       0.947315       -1.83841
       0.844378        7.31062       -1.92301       -3.50513      0.0203686     -0.0507482
        6.82414        9.85154       -4.05765        1.38741       -2.23159      -0.964492
        3.82205        7.09774       -2.66518      -0.481269        -57.329        11.7453
        1.17669       0.855405        3.64679      -0.311774     0.00355735       -1.49009
       0.500917        5.01519       -3.49902       0.660157        2.05556       -0.30099
        3.22085        3.52029         2.5636       -2.82317       0.188313       0.370478
        7.48688        5.30017       -2.48254        2.86178        16.2492        -17.763
        6.28699        3.07615       0.806519        3.32727      -0.971313      -0.150999
        4.78409        9.41853       -3.39778        4.13131       -20.9301        3.76548
        1.52007        9.73906      -0.447264       -4.28416      -0.545454        1.51118
        7.82846        3.85355       0.508287        4.09205      -0.664758       0.954022
        5.78232        9.23327       0.679367       0.416981        23.0674       -2.58993
         6.8024        6.01325        3.85978      -0.473669       -16.1274        16.4835
        5.09658        3.86913       -0.11825        3.99469      0.0476498        1.12105
        9.71436        2.72931       0.295134       -3.97774     -0.0573039       -0.14537

0.3
        1.46573        4.53122       -3.55996       -2.77393       -1.44862        0.59796
        6.24405        1.15463        1.25485       -4.49536       0.199549        -1.8988
        9.75599        1.04564        3.31173        2.45893       0.390872        2.17775
        5.11053        6.55391        3.40814       -3.52197      -0.916338       -2.05809
         4.7085        5.33345        2.03718        3.13867       0.759127        1.99072
       0.652145        6.95966       -1.92226       -3.51652     -0.0161634      -0.201892
        6.43991      0.0173704       -3.03543        2.62866        23.3693        31.3698
        3.52931        7.05476       -2.87998      -0.448354       0.697587      -0.299502
        1.54089       0.814056        3.62633      -0.498357      -0.462425       -1.13041
       0.160354        5.07923       -3.32257       0.618645        1.45156      -0.435517
         3.4783         3.2394        2.58572       -2.79698       0.204032       0.206375
        7.55678         5.2022        1.77719        -2.2475       -8.94473        24.5688
        6.36405        3.41123       0.743728         3.3873      -0.393414       0.826279
        4.43766        9.83272         -3.384        4.11933        1.29277      -0.380996
        1.47321        9.32106      -0.477506       -4.09175     0.00216662        1.21243
        7.87549        4.26809       0.496068         4.0045        7.35073       -22.9853
        5.83437        9.25102      -0.382062      -0.684936       -24.8662        -29.038
        6.87098        6.34315      -0.455005        4.69222       0.690226       -1.90512
        5.08453        4.27478      -0.114182        4.09657       0.586066      -0.369725
        9.74366        2.32875       0.292022       -4.06916      0.0538217       -2.24674

0.4
        1.10363        4.25691       -3.67151       -2.71286      -0.824252       0.570466
        6.35613         1.1275        1.08045        3.39487      -0.342143       -2.15527
       0.123816        1.15385        4.77366        -2.5753         15.513        -36.547
        5.50883        6.28329        6.02648     -0.0372221        44.4957        46.2059
        4.84949        5.59358      -0.795792       0.781973       -52.8699       -6.69992
       0.459576        6.60633       -1.93317       -3.55893      -0.260725      -0.728624
         6.2011        9.93659       -1.71722       -3.33151         27.699        51.9019
        3.24312        7.00897       -2.85207      -0.464041       0.112354     -0.0857185
        1.90133       0.760906        3.58503       -0.54925      -0.344607      -0.164678
        9.83417        5.13952       -3.21091       0.596044       0.868006      0.0848887
        3.73764        2.96054        2.59868       -2.78256      0.0715609      0.0780363
        7.56934        5.42087      -0.523543        3.86875       0.347092       -1.46991
         6.4372        3.75403       0.724976        3.46619      -0.064442       0.706949
        4.10326       0.243472       -3.32015        4.10043       0.242072     -0.0758192
        1.42576        8.91559      -0.471017       -4.03328      0.0622606       0.228153
        8.08463        4.22933        2.69265       -2.03887       -1.22278        2.05977
         5.7407        9.10504       -1.59333       -2.59468       -27.6705        -49.658
        6.82494        6.80607      -0.491407        4.57061       -1.08878       -1.36015
        5.08354        4.65482       0.229008        2.94289        10.4089       -39.3608
        9.73823        2.05911        -1.1308       0.956739       -15.1319        36.4698

0.5
       0.733064        3.98812       -3.73403       -2.66715      -0.487728       0.328544
        6.46257         1.4584        1.05364        3.26141      -0.135371      -0.454014
       0.610146       0.879143        4.85775        -2.7076       0.183477       0.484133
        6.15432        6.31604        6.49497        0.33731       0.118043       -1.06528
        4.67844        5.82979       -1.90077        3.04257        1.63284       -1.24029
       0.263555        6.24482       -2.00538       -3.69231       -1.30166       -1.91256
        6.11067        9.75558       -0.70953       -1.42685       -1.08131       -1.53006
         2.9583        6.96227       -2.84551      -0.469138      0.0424034     -0.0242924
        2.25857       0.705554        3.57123      -0.555624       0.416516    -0.00999452
        9.51734         5.2014       -3.12112       0.659825        1.10694        1.10523
         3.9978         2.6824        2.60376       -2.78364       0.023769      -0.124541
        7.51613        5.80533      -0.568525         3.8541       -1.44331       0.667742
