5.24911,8.27229
6.70744,7.69023
5.28249,4.79882
9.50337,2.28047

9.96896,3.45379
6.67173,2.10775
1.59994,0.340441
6.58831,6.64598
4.31708,6.41442
9.91964,5.53094
5.95462,9.44474
2.38756,6.87088
2.68011,0.433362
8.82541,5.29155
4.51176,2.11432
8.26139,6.33453
6.61978,4.82773
3.38298,1.64657
1.29,7.70459
8.89602,3.65409
5.01006,7.84757
6.63849,8.1077
5.41218,4.84613
9.3904,2.39922

9.96765,3.15627
6.7753,2.43233
1.88005,0.0439019
6.49103,6.91628
4.14243,6.70655
9.80246,5.2057
5.87774,9.27207
2.09733,6.83106
2.94609,0.231742
8.41112,5.30278
4.74652,1.81833
8.95431,6.49914
6.64795,5.19832
3.37172,2.24782
1.25287,7.29386
8.83907,3.55932
4.77817,7.41951
6.55819,8.51976
5.56131,4.89601
9.22511,2.46557

0.342542,2.9444
6.87882,2.75731
1.93722,9.7173
6.39052,7.19035
3.66187,6.71429
9.66368,4.88449
5.61095,9.26054
2.08558,6.6531
3.43636,0.062722
8.01366,5.32066
4.96821,1.52444
9.64689,6.646
6.67537,5.57289
3.3734,2.84437
0.938053,7.02061
8.5361,3.53088
4.85745,7.27576
6.66516,8.76019
5.71614,4.94828
8.92844,2.38772

0.703723,2.7314
6.98716,3.08407
2.00528,9.39297
6.28149,7.46574
3.09569,6.65312
9.51642,4.56459
5.24876,9.32303
2.15004,6.44225
3.91788,9.89197
7.60773,5.33985
5.18785,1.23055
9.8117,6.65727
6.7088,5.94418
3.37691,3.43945
1.08103,6.9093
8.24217,3.48434
5.02722,7.20126
6.86413,8.91757
5.88015,5.00787
8.63229,2.33555

1.06239,2.51898
7.06678,3.40978
2.07564,9.06873
6.15809,7.73708
2.93812,6.71692
9.36351,4.2416
5.05706,9.29277
1.955,5.94502
4.23714,9.81397
7.21854,5.3331
5.40525,0.931707
9.39816,6.52691
6.70349,6.32982
3.38045,4.03444
1.65573,7.10078
7.99114,3.42296
5.21539,7.13012
7.05178,9.06888
6.06523,5.08524
8.32752,2.30752

1.42058,2.30701
6.78681,3.72552
2.14647,8.74116
6.03746,8.00842
2.89768,6.82713
9.2011,3.91319
5.44181,8.9349
1.79442,5.21226
3.99034,0.0671398
7.06524,5.36217
5.61712,0.622943
8.98573,6.39584
6.66775,6.7244
3.38325,4.63022
2.07883,7.48403
8.11441,3.37144
5.41236,7.0561
7.23243,9.21397
6.03682,5.12634
8.01582,2.29213

1.77865,2.09532
6.49749,4.05071
2.17801,8.68125
6.16209,7.86795
2.91539,6.8625
9.09632,3.60512
5.58726,8.99021
1.64033,4.48331
3.75138,0.318711
7.25597,5.47805
5.82485,0.305229
8.57147,6.26371
6.62281,7.10985
3.38168,5.22816
2.48194,7.66881
8.18703,3.31809
5.61978,6.9812
7.40501,9.35498
5.66636,5.08959
7.70261,2.26356

2.13689,1.88401
6.20431,4.39412
2.13266,9.07997
6.07748,8.11043
3.12749,6.56448
9.28588,3.39808
5.55696,9.25423
1.48909,3.7546
3.51383,0.569445
7.43177,5.59084
6.06071,0.0347141
8.15575,6.13358
7.03978,6.89135
3.39548,5.7728
2.75087,7.78143
7.95728,3.15983
5.73222,6.86119
7.56969,9.49467
5.31589,5.04433
7.39238,2.2422

2.4976,1.6711
5.94808,4.72786
2.09459,9.46669
5.94583,8.42532
3.06464,7.07051
9.47016,3.19076
5.33471,9.1798
1.33793,3.02414
3.27256,0.821697
7.16663,5.38076
6.496,0.0949666
8.27779,6.2828
7.39345,6.63642
3.71082,5.42442
2.99036,7.99552
7.75043,3.03111
5.85362,6.74598
7.72334,9.63605
4.93406,5.01748
7.06381,2.19293

2.61656,1.76404
5.76864,5.04737
2.06265,9.85209
5.95376,8.57457
3.03826,7.208
9.6513,2.98228
4.97706,9.26605
1.1867,2.29114
3.26756,0.766692
6.83012,5.1392
6.93977,0.149431
8.88535,6.27414
7.30332,6.56661
3.71556,5.14326
3.1867,8.59645
7.56675,2.9276
5.98858,6.63128
7.86382,9.78115
4.80658,4.93608
6.71739,2.11889

2.51409,2.13143
5.74987,5.4876
2.04368,0.241226
5.98125,8.70308
3.01413,7.34332
9.83568,2.77142
4.59876,9.37358
1.04025,1.55742
3.46603,0.428936
6.65519,4.88118
7.1741,0.286101
9.48588,6.26569
7.19625,6.48473
3.23385,4.98353
3.38196,9.20642
7.37353,2.81514
6.14118,6.50324
8.20957,9.84236
4.8491,4.65743
6.38207,2.05249

2.40511,2.49157
5.52407,5.80048
2.03607,0.63705
6.00027,8.8373
2.99088,7.48188
0.0233415,2.55715
4.37613,9.48134
0.904902,0.823044
3.71031,0.571586
6.64298,4.58366
7.32392,0.457247
0.085302,6.25736
7.24913,6.38906
2.76045,4.82279
3.36568,9.33147
7.16183,2.68899
6.26441,6.5811
8.63714,9.86974
4.79819,4.35499
6.0663,1.99852

2.29452,2.84847
5.16322,5.90765
2.02163,1.03572
6.01555,8.97365
2.96843,7.62427
0.212715,2.34069
4.46693,9.61128
0.785185,0.0887223
4.00984,1.14973
6.62288,4.29388
7.48527,0.623601
0.684664,6.24898
7.54347,6.26656
2.2886,4.6613
2.97558,8.99597
6.93052,2.55198
6.28225,6.87475
9.05161,9.90337
4.75307,4.0602
5.77051,1.95553

2.18251,3.20615
4.81267,6.01991
2.00008,1.43265
6.026,9.11184
2.94883,7.77018
0.40418,2.12303
4.55192,9.7442
0.669269,9.35996
4.31335,1.71999
6.60011,4.00149
7.64957,0.789367
1.28484,6.23998
7.82611,6.1483
1.81689,4.4959
2.59056,8.66235
6.67897,2.40746
6.30091,7.15532
9.46713,9.9392
4.71132,3.76766
5.49119,1.92137

2.06665,3.57156
4.46471,6.13346
1.97382,1.83446
6.02994,9.25174
3.03021,7.69936
0.601868,1.9037
4.64268,9.87596
0.540669,8.63985
4.43285,2.31895
6.57479,3.70071
7.81343,0.956297
1.88647,6.22903
8.1049,6.03182
1.34736,4.32063
2.10326,8.54603
6.40667,2.26054
6.32014,7.43356
9.89656,9.968
4.67251,3.4711
5.41693,1.86956

1.99718,3.89212
4.11592,6.24834
1.93088,2.24101
6.02478,9.39351
3.1252,7.59327
0.816728,1.68403
4.74356,0.00469537
0.415368,7.93027
4.1227,2.53195
6.54441,3.38428
7.9757,1.12448
2.49029,6.21938
8.38288,5.91572
0.831374,4.18624
1.59133,8.46068
6.34673,2.22634
6.33881,7.71402
0.333075,9.9882
4.80628,3.60568
5.39323,1.6721

1.92951,4.19888
3.85857,6.38486
1.86839,2.64469
6.00639,9.53788
3.21516,7.47347
1.05079,1.47058
4.86051,0.131614
0.30855,7.23172
3.68105,2.38917
6.51864,3.16046
8.13604,1.29379
3.00237,6.20477
8.66086,5.79982
0.314274,4.05839
1.06457,8.36452
6.45299,2.18448
6.35632,7.99954
0.772209,0.00908354
5.08638,4.08633
5.18284,1.39229

1.85338,4.49668
4.40759,6.68549
1.79932,3.04658
5.9704,9.68564
3.3115,7.31699
1.29205,1.25624
4.99713,0.220464
0.211499,6.54611
3.24072,2.24645
6.51438,3.22554
8.29377,1.46439
2.70036,6.06206
8.94038,5.68441
9.80656,3.93009
0.527251,8.25906
6.52353,1.84745
6.37157,8.29372
1.21425,0.0375878
5.3698,4.56207
4.98099,1.14929

1.77755,4.78463
4.94077,6.99716
1.73375,3.45652
6.0344,9.78727
3.41931,7.134
1.53346,1.04459
5.03845,9.99947
0.113812,5.86219
2.79547,2.10522
6.50767,3.28284
8.44797,1.63602
2.40031,5.92994
9.22353,5.57011
9.30044,3.80382
9.98913,8.15077
6.59085,1.51617
6.38203,8.60213
1.65794,0.065108
5.6557,5.03516
4.78388,1.25322

1.68226,5.02477
5.464,7.31034
1.67143,3.88336
6.28233,9.84928
3.53249,6.94202
1.7552,1.01426
4.89647,9.82833
0.428078,5.28035
2.3417,1.96072
6.50036,3.33675
8.59925,1.80847
2.12053,5.83302
9.09884,5.34855
8.7948,3.6816
9.45123,8.04172
6.65557,1.18452
6.39046,8.89859
2.12745,9.91811
5.94214,5.50763
4.59185,1.36392

1.59788,5.15285
5.98732,7.62442
1.62804,4.09589
6.46163,0.0770575
3.64477,6.7474
1.93056,0.871463
4.77003,9.66532
0.604745,4.69207
1.92985,1.95852
6.4938,3.39006
8.74881,1.98353
2.03132,6.08733
8.89397,5.10412
8.28991,3.56221
8.91333,7.93236
6.74582,0.937179
6.42176,8.94467
2.60178,9.74304
6.22797,5.98229
4.40313,1.46454

1.80471,5.45967
6.51496,7.93859
1.60328,3.9896
6.45339,9.85236
3.75326,6.55102
2.07691,0.548216
4.65106,9.50528
0.389499,4.04575
1.55866,2.11882
6.49237,3.44331
8.89547,2.16414
2.02333,6.54117
8.69178,4.85294
7.78448,3.44254
8.3749,7.82292
7.01735,1.25648
6.44616,8.87167
3.0667,9.58748
6.51301,6.4632
4.21513,1.56116

1.97109,5.64101
7.07223,7.82959
1.55902,3.89437
6.44802,9.94632
3.85686,6.35413
2.23435,0.220905
4.5289,9.34673
0.195629,3.40031
1.18885,2.27485
6.43462,3.50548
9.03833,2.34929
2.05626,7.10538
8.48868,4.59555
7.34227,3.31316
7.8753,7.70719
7.28836,1.57494
6.39494,8.90607
3.52831,9.44456
6.79767,6.95095
4.02675,1.65554

2.13918,5.8322
6.74921,8.22695
1.50044,3.79318
6.44607,0.158804
3.95672,6.15738
2.40301,9.88803
4.79916,9.14097
0.0127493,2.76823
0.835822,2.43068
5.98583,3.6387
9.16319,2.53247
2.09038,7.65555
8.28278,4.3323
7.29818,3.10857
8.46109,7.41699
7.55939,1.89825
6.24307,9.03169
3.59131,9.35661
6.97106,6.9006
3.8378,1.74819

2.30993,6.02658
6.7124,8.24228
1.43384,3.68035
6.46024,0.399493
4.05301,5.96047
2.57144,9.55258
5.19549,8.88223
9.87984,2.55396
1.14008,2.35089
5.5374,3.77005
8.59424,2.55437
2.12605,8.20365
8.07196,4.05897
7.24127,2.94336
9.06249,7.11974
7.84183,2.18465
5.82584,9.63469
3.48598,9.29178
7.13456,6.76645
3.64853,1.83978

2.48487,6.22146
6.66823,8.2558
1.36193,3.54841
6.5822,0.774652
4.14497,5.76359
2.53426,9.45132
5.40733,8.47883
9.73666,2.38807
1.54213,2.25964
5.09226,3.89996
8.76421,3.00254
2.09087,8.59379
7.85497,3.76094
7.05509,3.00713
9.66112,6.82216
7.43444,1.82291
5.49033,0.242212
3.66417,9.14888
7.29763,6.64301
3.45875,1.93102

2.66414,6.41559
6.6161,8.26942
1.29147,3.39395
6.45499,0.867454
4.23304,5.56643
2.72961,9.93497
5.6264,8.07811
9.58414,2.2323
1.93944,2.18963
4.64746,4.03071
8.98255,3.48331
1.78549,8.40817
7.71755,3.49365
6.79942,3.03156
0.259292,6.52456
7.23765,1.7204
5.1486,0.832899
3.88385,8.99634
7.45941,6.52438
3.26581,2.0225

2.84592,6.60893
6.68428,8.31241
1.22768,3.22238
5.92564,0.523342
4.31951,5.36174
2.93328,0.409137
5.72441,7.64732
9.42423,2.0914
2.23848,2.14021
4.20121,4.17027
9.18832,3.9506
1.48408,8.22588
7.71735,3.29357
6.43269,2.9654
0.858144,6.22738
7.41777,2.0772
4.8263,1.42298
4.09424,8.85028
7.61998,6.40822
3.16293,2.10768

3.02734,6.80144
6.77597,8.36006
1.17232,3.03919
5.38566,0.188278
4.40818,5.15413
3.13954,0.889993
5.79816,7.21183
9.26168,1.95573
2.03339,2.12446
3.75094,4.31347
9.38721,4.41104
1.18361,8.04195
7.74787,3.25533
6.09352,2.88861
1.45892,5.93164
7.5479,2.28188
4.51127,2.0073
4.30445,8.70564
7.77943,6.29349
3.55909,2.16086

3.20641,6.99211
6.85884,8.39876
1.12536,2.84606
4.84178,9.85159
4.51071,4.97283
3.34432,1.3562
5.87982,6.78537
9.09418,1.82304
1.82749,2.11484
3.28596,4.43017
9.5848,4.86968
0.88397,7.85643
7.86685,3.63873
5.76398,2.80675
2.06276,5.63829
7.58221,2.06705
4.77066,2.55691
4.51749,8.56386
7.93797,6.17941
3.38084,2.26827

3.38416,7.18054
6.93923,8.4347
0.969761,2.76512
4.29412,9.49939
4.59956,4.78545
3.52818,1.43361
5.96307,6.36133
8.91625,1.69327
1.74387,1.99192
2.84238,4.52457
9.78077,5.32817
0.584888,7.67031
7.98491,4.01387
6.00745,2.78492
2.66149,5.37451
7.62622,1.8598
4.61097,3.03978
4.73371,8.43674
8.09637,6.06482
3.05908,2.7735

3.56353,7.36875
7.0183,8.46971
0.761506,2.73922
3.75247,9.13247
4.68199,4.59153
3.70906,1.49776
6.0464,5.93727
8.72174,1.56648
1.72482,1.81782
2.52708,4.07075
9.97346,5.78779
0.285729,7.48344
8.10317,4.38943
6.47449,2.78043
3.13376,5.68425
7.68492,1.65328
4.22033,3.50826
4.94218,8.3223
8.25648,5.94757
2.74501,3.2678

3.74669,7.56105
7.09596,8.50424
0.56849,2.70069
3.22182,8.75149
4.78266,4.41295
3.8872,1.56575
6.12882,5.51178
8.66484,1.43166
1.69747,1.66119
1.97477,4.48215
0.161823,6.25443
9.98559,7.28926
8.22233,4.77498
6.94553,2.77208
3.60557,6.01513
7.60161,1.46036
3.79667,3.96078
5.13637,8.2134
8.4193,5.82009
2.68291,2.87286

3.92942,7.76478
7.17175,8.53844
0.384326,2.65523
2.70278,8.35267
4.92003,4.27021
4.0615,1.63716
6.20839,5.08305
8.72206,1.29217
1.66957,1.51927
1.41417,4.9304
0.44673,6.48106
9.5842,7.33272
8.2735,4.89812
7.42245,2.75262
4.07897,6.35221
7.39899,1.28434
3.32949,4.37778
5.3206,8.10126
8.65329,5.95679
2.63421,2.43607

4.11412,7.96539
7.24536,8.57205
0.204094,2.60586
2.19845,7.94447
5.05678,4.13322
4.22962,1.71197
6.27997,4.64857
8.76063,1.15496
1.65196,1.39369
0.853062,5.38278
0.793072,6.56929
9.11671,7.50134
8.26839,4.81832
7.90125,2.72036
4.5514,6.70398
7.21421,1.12029
2.86967,4.79488
5.49169,7.98521
8.94852,6.30407
2.57746,1.98563

4.31981,8.14757
7.31741,8.60422
0.0243095,2.55377
1.69503,7.53221
5.21064,4.00389
4.39199,1.78814
6.33505,4.20675
8.78839,1.02201
1.58703,1.24964
0.285931,5.83848
1.14098,6.66009
8.64853,7.65403
8.26524,4.74546
8.38115,2.68129
5.02196,7.08113
7.04125,0.960899
2.40965,5.21244
5.64269,7.86302
9.24811,6.65657
2.57128,1.55471

4.55538,8.30688
7.39271,8.62992
9.83762,2.49967
1.41992,7.63884
5.35942,3.8765
4.55132,1.8645
6.39682,3.76278
8.81164,0.895209
1.42316,1.06933
9.79008,6.18332
1.25159,6.23046
8.18165,7.8018
8.26183,4.67235
8.8682,2.63736
5.21045,7.1512
6.87357,0.802166
1.94737,5.63272
6.04938,8.07226
9.47851,7.1275
2.66583,1.16155

4.81274,8.44625
7.39427,8.77131
0.138057,2.3592
1.22939,7.95411
5.44433,3.75415
4.70988,1.94136
6.5234,3.31298
8.83401,0.77448
1.27228,0.890149
9.48182,6.20767
0.562623,6.08586
7.79813,7.82734
8.25849,4.59824
8.867,2.6738
5.2791,7.10795
6.70826,0.642936
2.17835,5.55718
6.5568,8.41473
9.52976,7.92785
2.74774,0.768759

5.08157,8.5707
7.72679,9.32988
0.599992,2.18604
1.03253,8.26649
5.53166,3.62597
4.86973,2.02007
6.64756,2.86678
8.85632,0.656911
1.13198,0.712833
8.93239,6.2828
9.98942,5.98322
7.52842,7.65331
8.25596,4.52322
8.70404,2.73805
5.34643,7.08348
6.54464,0.481364
2.53311,5.39834
6.61504,8.53822
9.58153,8.72153
2.8173,0.377124

5.36422,8.68437
8.12146,9.91747
1.06101,2.00478
0.825909,8.5823
5.63321,3.48275
5.03373,2.10354
6.75583,2.43009
8.87663,0.534339
0.993168,0.54194
8.15163,6.40478
9.64471,5.83423
7.24403,7.50072
8.25504,4.44735
8.54192,2.80327
5.41412,7.07198
6.38512,0.314263
2.88742,5.23965
6.6169,8.61746
9.63869,9.51454
2.88167,9.9865

5.65458,8.79294
8.07261,0.198177
1.52094,1.81093
0.611114,8.90755
5.7378,3.32152
5.20736,2.19812
6.85554,1.99937
9.16955,0.899373
0.848904,0.376645
7.37613,6.52395
9.28933,5.68704
6.94813,7.36616
8.2563,4.36857
8.37597,2.87294
5.48623,7.07035
6.22911,0.139591
3.2417,5.08096
6.62524,8.68214
9.87618,0.123603
2.9437,9.59638

5.72945,8.93477
7.88677,0.391077
1.97681,1.60779
0.39167,9.25876
5.84537,3.15385
5.38787,2.29409
6.95035,1.57199
9.26021,1.71766
1.26872,0.317465
6.74206,6.32845
8.92837,5.53537
6.49197,7.56663
8.26159,4.28354
8.20614,2.95085
5.57429,7.07667
6.07486,9.94502
3.59605,4.92229
6.85661,8.70756
9.89285,0.245841
3.00438,9.20667

5.70053,8.89309
7.71021,0.577968
2.42573,1.39209
0.217575,9.56206
6.06221,3.18256
5.466,2.18958
7.03187,1.15357
9.34735,2.53028
1.89357,0.294467
6.12234,6.0824
8.55976,5.36958
6.13917,7.95824
8.27243,4.19253
8.04013,3.04135
5.54848,6.97689
5.98807,9.92207
3.95063,4.76364
7.12656,8.71576
9.66016,0.400129
3.06364,8.81807

5.40869,9.08991
7.95576,0.415795
2.87376,1.17667
0.136396,9.7254
6.3036,3.25014
5.52613,2.04289
6.68301,1.07813
9.41859,3.34865
2.51509,0.266548
5.52797,5.77851
8.18587,5.18655
6.09489,7.99915
8.28882,4.10584
7.88549,3.13572
5.42784,6.8806
5.96933,0.0814263
4.30608,4.60529
7.36109,8.71896
9.33651,0.698419
3.12149,8.43173

5.01905,9.49409
8.2473,0.224493
3.39572,1.15266
0.0466549,9.89841
6.54748,3.30448
5.60393,1.89901
6.3048,1.07313
9.46677,4.17441
3.06313,0.0446477
4.94523,5.42889
7.80728,5.0231
6.15705,7.83014
8.34975,4.04914
7.70238,3.17198
5.30287,6.84554
5.93308,0.196632
4.66674,4.45196
7.57992,8.72124
9.00804,0.984532
3.17924,8.04782

4.63353,9.90395
8.52862,0.0144376
3.93221,1.16089
9.94448,0.080699
6.65865,3.37959
5.51019,1.96827
6.21894,1.11332
9.49957,4.99876
3.60279,9.78726
4.37456,5.25616
7.42946,4.86273
6.20803,7.65055
8.43681,4.01416
7.63538,3.15794
5.18915,6.81379
5.77502,0.0504061
5.01956,4.13506
7.79543,8.72773
8.69616,1.27483
3.23787,7.66577

4.68848,0.37791
8.81712,9.80562
4.44283,1.25033
9.82338,0.264936
6.47775,3.51644
5.25351,2.22996
6.29397,0.966003
9.52003,5.81501
3.74398,9.3883
3.80804,5.14045
7.06418,4.67897
6.24426,7.45937
8.50915,3.9891
7.86635,3.10038
5.08883,6.79165
5.60713,9.89839
5.37662,3.76234
8.01508,8.74452
8.38751,1.55232
3.29823,7.28435

4.88809,0.466988
9.07567,9.57021
4.66303,1.74947
9.71678,0.466326
6.56169,3.6191
5.11221,2.66391
6.34536,0.805616
9.53896,6.62941
3.72809,8.92305
3.24403,5.02495
6.71155,4.51263
6.26339,7.25875
8.58328,3.98391
8.07617,3.02647
5.00237,6.77928
5.64974,9.62553
5.47932,3.3996
8.24635,8.77745
8.07815,1.83138
3.36219,6.90229

4.97278,0.663136
9.32796,9.32839
4.57842,1.62506
9.62845,0.682538
6.84711,3.30901
4.76477,2.70663
6.37471,0.630276
9.55745,7.4443
3.71582,8.45907
2.68082,4.91234
6.43753,4.75616
6.26424,7.0516
8.66662,4.00197
8.27577,2.95494
4.92722,6.77425
5.82264,9.27493
5.83118,4.03222
8.46405,8.8027
7.75598,2.08805
3.43291,6.51875

5.176,0.694096
9.68654,9.16449
4.33434,1.45444
9.53486,0.882889
7.12369,3.0302
4.45207,2.89434
6.38205,0.445477
9.5703,8.26541
3.70539,7.99232
2.11928,4.80318
6.5267,5.48614
6.2467,6.8401
8.75034,4.02941
8.50903,2.9825
4.85925,6.77217
5.99505,8.94309
5.85869,4.24176
8.58516,8.76038
7.39809,2.19807
3.51289,6.13586

5.45203,0.628703
0.201765,9.75398
4.02827,1.39288
9.44087,1.07643
7.21286,3.3267
4.1402,3.06833
6.37978,0.253707
9.5262,8.30331
3.70013,7.51808
1.55934,4.69572
6.84096,6.08359
6.06878,6.87395
8.83857,4.08763
8.71033,2.97295
4.79466,6.77033
6.16863,8.62087
5.80649,4.33257
8.6058,8.75565
7.24841,1.74183
3.60234,5.75911

5.58138,0.629984
0.735955,0.468235
3.73088,1.33256
9.35044,1.26335
7.30655,3.63872
3.82907,3.23701
6.51964,9.99819
9.60602,8.15341
3.70842,7.03053
0.999839,4.58861
7.42241,6.24136
5.60836,7.35229
8.92437,4.14759
8.89849,2.95837
4.72579,6.77174
6.3411,8.29888
5.75788,4.42236
8.478,8.82252
7.10305,1.269
3.69876,5.39162

5.68,0.651257
1.26346,1.18609
3.43562,1.27403
9.26428,1.45035
7.40593,3.95192
3.51848,3.40482
6.7019,9.73415
9.6724,8.0122
3.63359,6.5456
0.438424,4.48096
8.00073,6.40101
5.18803,7.86238
9.00632,4.18695
9.0833,2.96045
4.71126,6.73941
6.50368,7.96836
5.71216,4.51074
8.36234,8.88182
6.94551,0.780464
3.799,5.03338

5.8027,0.663508
1.79051,1.90434
3.13938,1.21675
9.17857,1.64772
7.51098,4.26653
3.21014,3.57889
6.86251,9.35905
9.73025,7.87555
3.50594,6.05326
9.90837,4.37852
8.57899,6.56152
4.78198,8.3657
9.04959,4.19507
9.26707,2.97784
4.75225,6.71157
6.6525,7.63903
5.66757,4.59872
8.24984,8.93714
6.78816,0.405505
3.89912,4.68011

5.80838,0.710826
2.32635,2.61887
2.83535,1.16561
9.09462,1.86521
7.62566,4.58059
2.91216,3.76755
7.02542,8.84063
9.78113,7.73604
3.39667,5.55272
9.95547,4.39232
9.16048,6.72693
4.3787,8.86082
8.50588,4.0573
9.44668,3.00654
4.78134,6.68403
6.79967,7.31556
5.62092,4.68695
8.12466,8.99331
6.75873,0.128764
3.98814,4.32576

5.76745,0.774711
2.845,3.11762
2.52719,1.12279
9.01547,2.10165
7.64574,4.97932
2.65814,4.17952
7.16729,8.3215
9.88557,7.74858
3.29816,5.03314
0.0169634,4.39835
9.6864,6.74092
3.97648,9.35537
8.04617,3.81778
9.61593,3.04206
4.80804,6.65395
6.94825,7.00266
5.56964,4.77503
8.01134,9.05952
6.7835,9.81305
4.05369,3.97878

5.73825,0.827055
3.32461,3.24846
2.21971,1.08141
8.93476,2.34047
7.63329,5.40731
2.08511,4.70285
7.28924,7.79067
0.0842467,8.04925
3.57302,4.74421
0.0715992,4.38877
0.116791,6.46663
3.57445,9.85087
7.62489,3.54699
9.78587,3.09546
4.83562,6.62173
7.09998,6.70686
5.51414,4.86277
7.89976,9.13517
6.81145,9.49057
4.10963,3.6588

5.71244,0.87464
3.30578,3.13721
1.91559,1.03806
8.85771,2.58644
7.69457,5.70298
1.35213,5.11832
7.42987,7.34489
0.28221,8.34076
4.02029,4.53159
0.123294,4.36025
0.547614,6.19952
3.1698,0.349135
7.20702,3.2785
9.95316,3.16563
4.86476,6.58636
7.16337,6.46916
5.45335,4.95035
7.81349,9.19769
6.80543,9.16923
4.65456,3.61561

5.68759,0.920716
3.25455,3.01562
1.62492,0.988699
8.79743,2.84501
8.10433,5.42412
0.751198,5.06755
7.71872,7.35407
0.480007,8.63087
4.46872,4.32287
0.180267,4.32048
0.837688,6.39173
2.75211,0.854043
6.79179,3.00939
0.103918,3.24409
4.89635,6.5456
6.72795,6.3559
5.3763,5.03019
7.85667,9.25321
6.66912,8.85024
5.24679,3.59194

5.66341,0.966811
3.20767,2.89665
1.32951,0.935042
8.75489,3.1115
8.51058,5.14859
0.630285,5.01281
8.02016,7.40287
0.677861,8.92045
4.88541,4.13046
9.859,4.07391
0.992554,7.0619
2.33951,1.36442
6.37431,2.73936
0.267345,3.04915
4.93454,6.49552
6.27618,6.20232
5.29924,5.11594
7.89105,9.30146
6.54292,8.53366
5.86998,3.55351

5.64079,1.01615
3.15937,2.7747
1.0177,0.879445
8.72591,3.38347
8.92172,4.8687
0.586584,5.07162
8.31779,7.45394
0.876526,9.20842
5.28304,3.90841
9.39941,4.03608
1.14643,7.73304
1.94487,1.88022
6.04648,2.27894
0.473151,2.53295
4.976,6.43253
5.82086,6.03995
5.24555,5.24707
7.91642,9.34245
6.42777,8.21959
6.40004,3.70864

5.59944,0.972774
3.10305,2.64712
0.715933,0.835362
8.34298,3.33443
9.11911,5.07153
0.528628,5.12194
8.61353,7.50754
1.07751,9.49082
5.69031,3.69946
9.52594,3.83939
1.29782,8.4162
1.55194,2.39481
5.74743,1.89254
0.670081,2.01191
4.70225,6.50229
5.8728,5.96729
5.00267,5.13703
7.93955,9.37938
6.31606,7.90554
6.90937,3.88896

5.46798,0.457086
3.0382,2.51766
0.391594,0.620159
7.8686,3.20749
9.27047,5.41858
0.450189,5.16656
8.90824,7.56264
1.237,9.95237
6.11587,3.49801
9.80692,3.57917
1.48537,8.93667
1.30935,2.96638
5.53902,1.98393
