            7.5        162.869       -6.39907         156.47        8.14344         1.6348
            7.6        160.316       -3.84401        156.472        8.01579        1.61968
            7.7        157.954       -1.43096        156.523         7.8977        1.61081
            7.8        166.107       -9.58498        156.522        8.30536        1.61133
            7.9        166.303       -9.78783        156.515        8.31513        1.61484
              8        148.268        8.46066        156.729        7.41342        1.61774
            8.1        164.459       -7.81885         156.64        8.22296          1.631
            8.2        165.337       -8.66675         156.67        8.26684        1.61111
            8.3        159.745       -3.06942        156.675        7.98724         1.5917
            8.4        163.446       -6.75169        156.695        8.17232        1.59263
            8.5        159.653       -2.93114        156.722        7.98267        1.57389
            8.6        160.672       -3.94361        156.728        8.03358        1.59427
            8.7        148.788        8.04188         156.83        7.43941        1.58832
            8.8        157.709       -0.92833        156.781        7.88546        1.60165
            8.9        158.155       -1.33393        156.821        7.90773        1.61738
              9        151.696        5.19392         156.89        7.58479        1.59941
            9.1        140.849        16.4272        157.276        7.04244        1.58183
            9.2        166.305       -9.12295        157.182        8.31526        1.56464
            9.3         163.22       -6.02264        157.197        8.16098        1.56485
            9.4        153.498        3.78015        157.278         7.6749         1.5482
            9.5        162.812       -5.44026        157.372         8.1406        1.55606
            9.6        164.365       -7.00977        157.355        8.21826        1.53985
            9.7        163.287       -5.92346        157.364        8.16435        1.52398
            9.8        160.671       -3.31308        157.358        8.03354        1.53303
            9.9         152.19        5.25381        157.443        7.60948        1.56503
             10        163.387       -5.48481        157.902        8.16935        1.54938
           10.1         156.12        1.82299        157.943          7.806         1.5659
           10.2        162.288       -4.26527        158.022        8.11438        1.55448
           10.3        163.007       -4.97972        158.027        8.15033        1.56424
           10.4         165.97       -7.92403        158.046        8.29848         1.5492
           10.5         165.24       -7.13957          158.1        8.26199        1.54562
           10.6        162.681        -4.5502        158.131        8.13404        1.57488
           10.7        166.076       -7.96134        158.115        8.30382        1.56016
           10.8        131.666        26.6551        158.321        6.58331        1.56136
           10.9        157.232         1.2829        158.515         7.8616        1.57334
             11         155.22        3.21046        158.431        7.76101        1.55904
           11.1        163.656       -4.69215        158.963        8.18278        1.56999
           11.2        151.151         8.0129        159.164        7.55755        1.57574
           11.3         166.81       -7.74722        159.062        8.34048        1.56179
           11.4        164.293       -5.22099        159.072        8.21465        1.54809
           11.5        166.433       -7.35188        159.081        8.32164        1.58513
           11.6        152.117        7.07194        159.189        7.60587        1.57147
           11.7        157.317        1.88976        159.207        7.86586        1.57781
           11.8        160.987       -1.62963        159.358        8.04936        1.57588
           11.9        162.415       -3.04933        159.365        8.12073        1.57584
             12        166.324        -6.8516        159.472        8.31619        1.59607
           12.1        165.582       -6.11794        159.464        8.27908        1.58288
           12.2        160.142      -0.659836        159.482         8.0071        1.58756
           12.3        163.596       -4.09831        159.497        8.17978        1.59005
           12.4        141.134        18.7231        159.857         7.0567        1.59119
           12.5        167.291         -7.662        159.629        8.36454        1.57846
           12.6        167.704       -8.06571        159.638        8.38518        1.57814
           12.7        168.205       -8.50684        159.698        8.41025        1.58804
           12.8        160.334      -0.603903         159.73        8.01672        1.59622
           12.9        164.928       -5.22706          159.7        8.24638        1.59838
             13        162.509       -2.78884         159.72        8.12546        1.58609
           13.1        164.857       -5.11879        159.738        8.24285        1.57398
           13.2        165.392       -5.56893        159.823        8.26961        1.58151
           13.3         160.45      -0.588506        159.861        8.02248        1.60444
           13.4        168.801       -8.78075         160.02        8.44004        1.59247
           13.5        166.926       -6.91809        160.008        8.34631        1.61606
           13.6        163.363       -3.34408        160.019        8.16814        1.60418
           13.7        162.759       -2.66234        160.097        8.13795        1.59247
           13.8        159.285        1.03711        160.322        7.96423        1.58093
           13.9        172.678       -12.2723        160.406         8.6339        1.59076
             14        167.575       -7.10921        160.465        8.37873        1.59146
           14.1        174.459       -13.7271        160.732        8.72297        1.61216
           14.2        157.567        3.31438        160.882        7.87837         1.6047
           14.3        172.227       -11.4419        160.785        8.61136        1.59348
           14.4        165.994        -4.9987        160.995        8.29969        1.60541
           14.5        168.894       -7.91251        160.982        8.44471        1.60259
           14.6        157.823        3.29128        161.114        7.89113        1.59162
           14.7        165.605       -4.40387        161.201        8.28025        1.60956
           14.8        169.055       -7.88926        161.166        8.45276        1.59868
           14.9        168.099       -6.84258        161.256        8.40493        1.61328
             15         134.14        27.6895         161.83        6.70702        1.61481
           15.1        165.915       -4.22476         161.69        8.29575        1.63106
           15.2        154.674        7.21165        161.886        7.73371        1.62649
           15.3        159.322        3.11835        162.441        7.96611        1.61962
           15.4        170.744       -8.23288        162.511         8.5372         1.6091
           15.5        166.261       -3.65757        162.603        8.31305        1.62023
           15.6        167.708       -5.08912        162.619        8.38542        1.63319
           15.7        170.067       -7.34065        162.727        8.50337        1.66144
           15.8        165.067        -2.2826        162.784        8.25333        1.65092
           15.9        165.389       -2.59712        162.792        8.26944        1.64054
             16        168.323       -5.55281         162.77        8.41615        1.63028
           16.1        170.366       -7.54591         162.82        8.51832        1.64468
           16.2         172.69        -9.8627        162.827         8.6345        1.64226
           16.3        171.405       -8.59366        162.811        8.57024        1.63501
           16.4        164.073       -1.21546        162.858        8.20366        1.62504
           16.5        157.972        5.21845        163.191        7.89861        1.61519
           16.6        172.419       -9.37084        163.048        8.62093        1.60546
           16.7        174.204       -11.1769        163.027        8.71019        1.61083
           16.8        174.755        -11.591        163.164        8.73775        1.60124
           16.9        161.778        1.47389        163.252        8.08892        1.59176
             17        169.828       -6.56062        163.267        8.49139         1.5824
           17.1        163.459      0.0261719        163.485        8.17295        1.57315
           17.2        166.062       -2.60102        163.461        8.30309        1.57654
           17.3        166.513       -3.00262         163.51        8.32565        1.56742
           17.4        169.553       -6.04923        163.503        8.47763        1.61355
           17.5        169.809       -6.28535        163.524        8.49046        1.60433
           17.6        167.604        -4.0668        163.538        8.38022        1.59522
           17.7         170.09       -6.32752        163.762        8.50449        1.59772
           17.8        171.412       -7.49919        163.912        8.57058        1.59638
           17.9        165.365        -1.4245         163.94        8.26825        1.59367
             18        157.462        6.52161        163.984         7.8731        1.59072
           18.1            170       -5.98427        164.015        8.49998        1.59796
           18.2        156.018        8.22399        164.242        7.80092        1.60067
           18.3        175.177       -10.8694        164.308        8.75886        1.60255
           18.4        172.915       -8.52912        164.386        8.64573        1.60116
           18.5        172.622       -8.22527        164.396        8.63108        1.60338
           18.6        162.143        2.27779        164.421        8.10714        1.59476
           18.7        171.337       -6.71116        164.626        8.56687        1.58624
           18.8        168.566       -3.91602         164.65         8.4283        1.59774
           18.9        175.783       -11.1582        164.625        8.78915        1.60956
             19        158.441        6.38094        164.822        7.92203        1.60109
           19.1        173.435       -8.71506         164.72        8.67177        1.60696
           19.2        171.914       -7.18289        164.731        8.59571        1.59859
           19.3         168.69       -3.93951        164.751        8.43452        1.60131
           19.4        171.495        -6.7335        164.761        8.57473          1.605
           19.5        168.625        -3.8409        164.784        8.43125        1.59677
           19.6        166.387       -1.58818        164.799        8.31934        1.59784
           19.7        170.612       -5.77005        164.842        8.53058        1.58973
           19.8        144.364        21.0892        165.454        7.21822        1.58916
           19.9        172.912       -7.88452        165.027        8.64559        1.59137
             20        172.221       -7.17909        165.042        8.61106        1.59303
           20.1        167.081       -2.00316        165.078        8.35404        1.59862
           20.2          173.3        -8.2406        165.059        8.66498        1.61583
           20.3        169.526       -4.46311        165.062        8.47628        1.60787
           20.4         175.12        -10.061        165.059        8.75599        1.59999
           20.5        174.915       -9.83702        165.078        8.74574         1.6187
           20.6        171.609       -6.52871         165.08        8.58046        1.64102
           20.7        172.083       -6.99253        165.091        8.60416        1.65085
           20.8        166.343       -1.24759        165.095        8.31714        1.64292
           20.9        169.726       -4.57505        165.151         8.4863        1.63506
             21        167.119       -1.80476        165.314        8.35596        1.63502
           21.1        164.836       0.535667        165.372         8.2418        1.62727
           21.2        170.229        -4.8742        165.355        8.51145        1.63605
           21.3        174.156       -8.77424        165.381        8.70778        1.62837
           21.4        174.385       -8.96097        165.424        8.71926        1.62076
           21.5        173.598       -8.16787         165.43        8.67989        1.62071
           21.6        164.828       0.692356         165.52        8.24139        1.61321
           21.7        150.103        15.8565         165.96        7.50516        1.60578
           21.8        171.465       -5.71086        165.754        8.57327        1.60544
           21.9        173.693       -7.93024        165.763        8.68464        1.59811
             22        167.131       -1.32109         165.81        8.35653        1.59085
           22.1        175.619       -9.84925        165.769        8.78093        1.59062
           22.2        172.737       -6.85241        165.884        8.63684         1.5911
           22.3         177.06       -11.1742        165.886        8.85301         1.6106
           22.4         174.01        -8.0887        165.921        8.70051        1.61527
           22.5        170.967       -5.04415        165.923        8.54834        1.60809
           22.6        160.041        6.17976         166.22        8.00203        1.62249
           22.7        175.772       -9.62094        166.151        8.78858        1.62433
           22.8        174.322       -8.13241         166.19        8.71611        1.62633
           22.9        168.746        -2.2079        166.538        8.43731        1.63292
             23        169.495       -2.55188        166.943        8.47475        1.63342
           23.1        172.976       -5.99241        166.984        8.64881        1.63176
           23.2          163.4        3.70523        167.105           8.17        1.62473
           23.3        174.349       -7.32812        167.021        8.71743        1.63172
           23.4        173.409       -6.39336        167.016        8.67046        1.62475
           23.5        173.561       -6.47787        167.083        8.67806        1.62398
           23.6        173.169       -6.06066        167.108        8.65845        1.62248
           23.7          165.5        1.79536        167.295        8.27499        1.61563
           23.8        166.775       0.627844        167.402        8.33873        1.61931
           23.9        169.643       -2.23852        167.404        8.48213        1.61254
             24        153.542        14.0879         167.63        7.67712        1.62222
           24.1        175.813       -7.96545        167.847        8.79063        1.62905
           24.2        174.046       -5.96478        168.082        8.70232        1.62232
           24.3        175.181       -6.45284        168.728        8.75904        1.63772
           24.4        175.874       -7.15394         168.72        8.79368        1.63564
           24.5        169.886       -1.14189        168.744        8.49429        1.62897
           24.6        172.591       -3.81112         168.78        8.62957         1.6319
           24.7        174.282       -5.49542        168.786        8.71409        1.62529
           24.8        167.644        1.20422        168.848        8.38219        1.62007
           24.9        174.781       -5.94458        168.836        8.73904        1.61357
             25        175.446       -6.58628         168.86        8.77231        1.65092
           25.1        169.976       -1.10673        168.869         8.4988        1.64687
           25.2        174.599       -5.47353        169.126        8.72997        1.64033
           25.3        174.865       -5.73207        169.133        8.74325        1.65747
           25.4        174.361       -5.23101         169.13        8.71803        1.65095
           25.5        171.859       -2.65112        169.208        8.59295        1.64447
           25.6        177.282       -8.10004        169.182        8.86411        1.64425
           25.7         176.78       -7.60345        169.176        8.83899        1.64288
           25.8        177.403       -8.17912        169.224        8.87017         1.6485
           25.9        167.497         1.7889        169.286        8.37486        1.64213
             26         176.25       -6.96494        169.285        8.81251        1.63836
           26.1         166.36        3.24196        169.602        8.31798        1.63994
           26.2        169.437        0.13598        169.573        8.47186        1.64752
           26.3        178.081       -8.50656        169.575        8.90406        1.64886
           26.4        170.814       -1.12274        169.691        8.54069        1.65826
           26.5        147.438        22.6001        170.038        7.37191          1.652
           26.6         176.46          -6.56          169.9          8.823        1.65267
           26.7         163.52        6.42204        169.942        8.17599        1.65069
           26.8        174.336        -4.1605        170.176        8.71682        1.64453
           26.9        174.705        -4.4353        170.269        8.73523        1.63841
             27        167.545        2.76676        170.312        8.37727        1.65214
           27.1        166.362        4.07233        170.434         8.3181         1.6504
           27.2        178.547       -8.12585        170.421        8.92736        1.66147
           27.3        167.111        3.34725        170.458        8.35554        1.65539
           27.4        168.015        2.65292        170.668        8.40076        1.65517
           27.5        170.978      -0.260617        170.717        8.54889        1.65611
           27.6        178.348       -7.67796         170.67         8.9174        1.65011
           27.7         178.42       -7.76535        170.654        8.92098        1.64415
           27.8        177.801        -7.1547        170.646        8.89005        1.63975
           27.9        180.548       -9.85335        170.694        9.02739        1.63942
             28        179.469       -8.74608        170.723        8.97345        1.63356
           28.1         167.69        3.29685        170.987        8.38452        1.63628
           28.2        177.569       -6.62432        170.944        8.87843        1.63531
           28.3        179.599       -8.60872         170.99        8.97994        1.63529
           28.4        166.686        4.38957        171.076        8.33431        1.63801
           28.5        167.932        3.17429        171.106         8.3966        1.64142
           28.6        168.803        2.29119        171.095        8.44017        1.65156
           28.7        171.295      -0.211366        171.084        8.56474        1.65392
           28.8        168.157        3.18101        171.338        8.40786        1.64966
           28.9        175.885       -4.55366        171.331        8.79423        1.64395
             29        171.174       0.277679        171.452        8.55869        1.63828
           29.1        177.769       -6.36019        171.409        8.88845        1.63811
           29.2        172.573       -1.09657        171.477        8.62867        1.64013
           29.3        173.468       -1.96721          171.5        8.67338        1.64255
           29.4        181.491       -10.0122        171.479        9.07455        1.64973
           29.5        164.706        7.32868        172.035         8.2353        1.64414
           29.6        183.416       -11.3694        172.047        9.17082        1.64449
           29.7        176.344       -4.25186        172.092        8.81721        1.66216
           29.8        180.493       -8.40055        172.092        9.02463        1.65658
           29.9        179.902       -7.76218         172.14        8.99508        1.66413
             30        177.115       -4.89601        172.219        8.85573        1.65859
           30.1        176.004       -3.74935        172.254        8.80018        1.65757
           30.2        178.645       -6.40444        172.241        8.93227        1.66296
           30.3        177.688       -5.45932        172.229         8.8844        1.65747
           30.4        179.498       -7.24973        172.248        8.97489        1.66472
           30.5         169.81        2.49449        172.305         8.4905        1.65927
           30.6        168.417         3.9296        172.346        8.42083        1.65832
           30.7        178.426       -5.99808        172.428        8.92129        1.65292
           30.8         176.08       -3.61736        172.463          8.804        1.65646
           30.9        175.447        -2.9762         172.47        8.77233        1.65772
             31        177.425        -4.9295        172.495        8.87124        1.66408
           31.1         178.62       -6.11813        172.502          8.931        1.65873
           31.2        179.138       -6.63401        172.504         8.9569        1.65342
           31.3        164.234         8.3769        172.611        8.21172        1.64813
           31.4        177.211       -4.64332        172.568        8.86057         1.6506
           31.5        179.545       -6.73051        172.814        8.97723        1.65338
           31.6        181.551       -8.66109         172.89        9.07754        1.65766
           31.7        176.997       -3.86249        173.135        8.84987        1.66863
           31.8         174.78        -1.5128        173.267        8.73901        1.67014
           31.9        169.856        4.30375         174.16         8.4928        1.66615
             32        179.376       -5.16633         174.21        8.96879        1.66095
           32.1        183.408       -9.14396        174.264         9.1704        1.67044
           32.2        176.312       -2.00726        174.305        8.81559        1.68122
           32.3        182.138          -7.82        174.318        9.10689        1.67624
           32.4        178.812       -4.34954        174.462        8.94058        1.67106
           32.5        175.871       -1.14306        174.728        8.79357        1.66592
           32.6         172.01        2.62669        174.637        8.60051        1.66081
           32.7        175.448       0.527838        175.976         8.7724        1.65573
           32.8        186.047       -10.0172         176.03        9.30235        1.65745
           32.9        172.715        3.40465         176.12        8.63575        1.65241
             33        173.767        2.32994        176.097        8.68836        1.66195
           33.1        183.549       -7.34743        176.202        9.17747        1.65693
           33.2        178.733        -2.1805        176.553        8.93666        1.65974
           33.3        186.612       -10.1124          176.5        9.33062        1.66288
           33.4        186.308       -9.82243        176.486        9.31541        1.66986
           33.5        188.442       -11.9662        176.475        9.42208         1.6736
           33.6        183.354       -6.87194        176.482        9.16771        1.66862
           33.7        161.553        15.0682        176.621        8.07766        1.66366
           33.8        187.155       -10.2715        176.883        9.35774        1.65874
           33.9        175.198        1.91254        177.111        8.75991        1.65385
             34         174.23        2.89958        177.129        8.71149        1.65474
           34.1        184.122       -6.98312        177.139        9.20612        1.66095
           34.2        184.104       -6.96371        177.141        9.20522        1.66538
           34.3         184.51       -7.37664        177.134        9.22552         1.6676
           34.4        169.568        7.79256         177.36        8.47839        1.67494
           34.5        177.327      -0.209993        177.117        8.86636        1.67638
           34.6        185.064       -6.99459         178.07        9.25322        1.67834
           34.7        180.135       -1.91544         178.22        9.00677         1.6735
           34.8        184.229       -5.99958        178.229        9.21144        1.66869
           34.9        181.051       -2.78366        178.268        9.05256        1.66391
             35        185.578       -7.31538        178.262        9.27888        1.66372
           35.1        183.741       -5.47763        178.264        9.18707        1.66557
           35.2        184.459       -6.19016        178.269        9.22294         1.6733
           35.3        175.743        2.92276        178.666        8.78715        1.66856
           35.4        187.995       -9.41189        178.583        9.39973        1.66384
           35.5        176.578        2.17223         178.75         8.8289        1.66426
           35.6        175.133          3.657         178.79        8.75664        1.67159
           35.7        179.616      -0.845671         178.77        8.98081        1.67294
           35.8        182.125         -3.204        178.921        9.10623        1.66827
           35.9        180.452       -1.46336        178.989        9.02262        1.66362
             36        178.612       0.432789        179.044        8.93058        1.66658
           36.1        186.731       -7.63516        179.095        9.33653        1.66501
           36.2        187.757       -8.63053        179.127        9.38786        1.66041
           36.3        187.413       -8.14098        179.272        9.37067        1.66652
           36.4        176.307        3.04877        179.356        8.81537        1.67016
           36.5         190.51       -11.0182        179.492        9.52552        1.67891
           36.6        180.981       -1.46574        179.515        9.04903         1.6851
           36.7        186.843       -7.29631        179.546        9.34214        1.68051
           36.8        185.389       -5.83384        179.555        9.26944        1.67594
           36.9        183.051       -3.49648        179.554        9.15254        1.67409
             37        172.673        6.99922        179.672        8.63364        1.66956
           37.1        180.372      -0.768993        179.603        9.01858        1.66506
           37.2        169.948        9.81697        179.765         8.4974        1.66513
           37.3        186.015        -6.2013        179.814        9.30076        1.66261
           37.4        164.722        15.5752        180.297         8.2361        1.65817
           37.5        185.663       -5.66803        179.995        9.28314         1.6584
           37.6        185.947       -5.95011        179.997        9.29736        1.65399
           37.7        187.919       -7.92485        179.994        9.39596        1.65162
           37.8        183.851       -3.64825        180.203        9.19256        1.65875
           37.9        189.075       -8.87231        180.202        9.45374        1.66429
             38        187.246       -7.06233        180.183        9.36229        1.66619
           38.1        189.682       -9.52566        180.156        9.48409        1.66182
           38.2        185.161       -4.91318        180.248        9.25804        1.67236
           38.3        158.755        22.0042         180.76        7.93777        1.67582
           38.4        171.262        9.59535        180.858        8.56311        1.67876
           38.5        181.441       -0.58574        180.855        9.07205        1.68086
           38.6        191.156       -10.2937        180.862        9.55781        1.68484
           38.7        186.293       -5.39095        180.902        9.31467        1.68359
           38.8        190.814       -9.88495        180.929         9.5407        1.67926
           38.9        188.002       -7.04575        180.957        9.40012        1.67494
             39        190.716       -9.21566          181.5         9.5358         1.6762
           39.1        189.831        -8.3092        181.522        9.49155        1.67192
           39.2        184.313       -2.75525        181.558        9.21565        1.68232
           39.3        187.596       -6.05082        181.545        9.37981        1.67804
           39.4         189.35       -7.76995         181.58        9.46751        1.67378
           39.5         168.01        14.1687        182.178        8.40048        1.67024
           39.6        190.558       -8.63875        181.919        9.52789        1.66602
           39.7        189.188       -7.25025        181.938         9.4594        1.67117
           39.8        178.573        3.50125        182.074        8.92865        1.66697
           39.9        141.291        41.5999        182.891        7.06457         1.6747
             40        180.908        1.44903        182.357        9.04539        1.67905
           40.1        188.574       -6.24855        182.326        9.42871        1.67486
           40.2        185.201       -2.84328        182.358        9.26007        1.67069
           40.3         190.86       -8.30958        182.551        9.54302        1.66937
           40.4        191.463       -8.87176        182.592        9.57317        1.66877
           40.5        191.226       -8.61842        182.608        9.56132        1.66465
           40.6        184.351       -1.73767        182.614        9.21757        1.66484
           40.7        192.256       -9.18312        183.073        9.61279        1.66652
           40.8        191.413       -8.33784        183.075        9.57064        1.66244
           40.9        181.057        2.22357        183.281        9.05287        1.66587
             41        189.768       -6.44949        183.319         9.4884        1.66181
           41.1        190.219       -6.89953        183.319        9.51093        1.66848
           41.2        188.879       -5.55493        183.324        9.44395        1.67007
           41.3        186.595       -3.17886        183.416        9.32976        1.66735
           41.4        193.523        -10.095        183.428        9.67616        1.66332
           41.5        172.684        10.9083        183.592        8.63418        1.65931
           41.6         194.97       -11.4996        183.471        9.74851        1.65532
           41.7        190.381       -6.89771        183.483        9.51903        1.65596
           41.8        183.439       0.136659        183.575        9.17193         1.6586
           41.9        181.374        2.39385        183.768         9.0687         1.6568
             42         191.35       -7.69451        183.655        9.56748        1.65286
           42.1        183.581       0.103364        183.684        9.17904        1.65633
           42.2        187.073       -3.37903        183.694        9.35367        1.66252
           42.3        193.055       -9.39332        183.662        9.65275        1.67444
           42.4        192.617       -8.94205        183.675        9.63084        1.67049
           42.5         185.56       -1.74696        183.813        9.27799        1.67383
           42.6        182.217        2.34364         184.56        9.11083        1.67869
           42.7        192.659       -8.17049        184.488        9.63293        1.68077
           42.8        186.398       -1.86278        184.535        9.31991        1.67684
           42.9        178.392        6.28181        184.674         8.9196        1.67293
             43        194.084       -9.41528        184.669        9.70419        1.67167
           43.1        195.366       -10.5509        184.815        9.76829          1.676
           43.2        189.218       -4.36354        184.854         9.4609        1.68506
           43.3        190.479       -5.61809        184.861        9.52397        1.68973
           43.4        194.054       -9.15745        184.896        9.70268        1.68616
           43.5        176.593        8.42389        185.017        8.82967        1.68949
           43.6        166.998        18.5781        185.576         8.3499        1.68562
           43.7        192.593       -6.93637        185.657        9.62966        1.68176
           43.8        190.896       -5.19683        185.699         9.5448        1.67792
           43.9        195.313       -9.58217        185.731        9.76565        1.68165
             44        179.341        6.58863         185.93        8.96707        1.68461
           44.1         194.08       -8.26589        185.814        9.70398        1.68987
           44.2        193.455         -7.007        186.448        9.67276        1.68604
           44.3        187.097      -0.643274        186.454        9.35484         1.6919
           44.4        196.076       -9.46019        186.616        9.80381        1.69257
           44.5        191.871       -5.04961        186.821        9.59355        1.69018
           44.6        183.577        3.51663        187.094        9.17885        1.68639
           44.7        191.944       -4.50347         187.44        9.59718         1.6923
           44.8        194.842       -7.40439        187.437        9.74209        1.69773
           44.9        192.471       -4.76795        187.703        9.62356        1.69395
             45        193.816       -6.12023        187.696        9.69081        1.69019
           45.1        194.155       -6.34663        187.808        9.70774          1.688
           45.2        194.537       -6.43663        188.101        9.72687        1.68572
           45.3         179.46        9.11984         188.58        8.97299        1.69296
           45.4         197.75       -9.18919        188.561         9.8875        1.69736
           45.5        193.671       -5.09668        188.574        9.68355        1.70626
           45.6        193.374       -4.78601        188.588         9.6687        1.70519
           45.7        198.859       -10.2535        188.606        9.94296        1.70146
           45.8        193.681       -5.03398        188.647        9.68407        1.70362
           45.9        198.426       -9.66379        188.762        9.92131        1.70067
             46          198.2       -9.43688        188.763        9.90998        1.69697
           46.1        198.047       -9.26148        188.786        9.90236        1.69973
           46.2        197.646       -8.85502        188.791        9.88231        1.69605
           46.3        198.523       -9.71807        188.805        9.92615        1.69874
           46.4         197.84       -9.02847        188.812        9.89202        1.69508
           46.5        196.139       -7.32466        188.814        9.80693        1.70709
           46.6         202.39       -11.9088        190.481        10.1195        1.70915
           46.7        194.527       -3.98634        190.541        9.72634        1.70549
           46.8        195.036       -4.49141        190.545         9.7518        1.70392
           46.9        191.478      -0.888386         190.59        9.57392        1.70467
             47         195.69       -5.12093        190.569        9.78449        1.70104
           47.1         183.69        7.05194        190.742        9.18449        1.70749
           47.2        197.771       -7.14091         190.63        9.88854        1.70842
           47.3        199.673       -8.87938        190.794        9.98366        1.71015
           47.4        192.954       -2.08975        190.865        9.64772        1.70654
           47.5        190.508       0.526328        191.035        9.52541        1.71484
           47.6        186.367        4.69717        191.064        9.31835        1.71799
           47.7        191.757      -0.684117        191.072        9.58783        1.71438
           47.8        189.609        1.46654        191.076        9.48047        1.71473
           47.9        196.197       -5.13936        191.058        9.80986        1.71115
             48        200.784       -9.68934        191.095        10.0392        1.70956
           48.1        184.253        7.03156        191.284        9.21264        1.70601
           48.2        198.998       -7.69675        191.301        9.94989        1.70247
           48.3        201.993       -10.6072        191.385        10.0996        1.69894
           48.4        184.069        7.47525        191.545        9.20346         1.6996
           48.5        201.863       -10.3655        191.497        10.0931          1.711
           48.6        192.033      -0.361439        191.671        9.60163        1.70954
           48.7        183.138        8.72771        191.866        9.15692        1.71366
           48.8        197.334       -5.59922        191.735        9.86672        1.71564
           48.9        197.974       -6.02851        191.945         9.8987        1.71213
             49        196.083       -4.13877        191.944        9.80416        1.70864
