4.54899,8.89426
6.33327,2.33398
3.75382,6.97829
5.72574,7.0452
0.770511,9.69839
8.72518,3.58791
8.64065,8.01664
9.84412,3.58067
2.70278,2.88944
1.47298,4.97486
2.72778,9.65058
8.51775,5.40251
7.61747,9.76456
1.75082,7.09412
7.28721,5.90265
4.23301,0.24408
8.29748,1.94456
0.62359,2.74693
3.86417,1.89264
5.79715,0.646681

4.19212,8.71637
6.68888,2.51592
3.55358,7.32595
5.92705,6.69747
1.07591,9.43712
8.43152,3.84962
8.32602,8.26469
9.86248,3.65735
2.67659,3.28722
1.49964,4.57493
2.368,9.82552
8.87258,5.22596
7.43311,0.119843
1.93637,6.73883
6.91639,5.76053
4.60597,0.382444
8.56269,1.64713
0.64512,2.72402
4.23217,1.73288
5.42826,0.805161

3.83177,8.53747
7.04558,2.69622
3.35328,7.68006
6.11098,6.37828
1.38948,9.17557
8.15683,4.11986
8.01063,8.51386
9.63585,4.00118
2.64524,3.68787
1.52818,4.16909
2.0024,0.000198059
9.22266,5.03336
7.24944,0.476599
2.12591,6.38454
6.56541,5.58916
4.52048,0.26218
8.82583,1.35026
0.897259,2.44303
4.60584,1.5545
5.51139,1.23565

3.67307,8.69626
7.40412,2.87742
2.9482,7.69793
6.07935,6.42103
1.66958,8.86731
7.9015,4.39688
7.6947,8.76419
9.48083,3.98375
2.60942,4.09409
1.55656,3.75459
1.67218,0.220729
9.48305,5.19023
7.06552,0.836313
2.3183,6.03243
6.43157,5.05487
4.35135,0.108057
9.08597,1.05282
1.14875,2.16795
4.69786,1.42389
5.9626,1.64822

3.58968,8.98285
7.76308,3.06308
2.46424,7.5998
6.04083,6.47347
1.9543,8.56169
7.6475,4.67041
7.37849,9.01559
9.37454,3.69062
2.58201,4.50145
1.57254,3.33639
1.34409,0.435375
9.68442,5.62065
6.88239,1.1904
2.51221,5.67947
6.31312,4.50785
4.18324,9.96407
9.34483,0.755516
1.4018,1.89781
4.72595,1.28737
6.47518,2.05509

3.42809,9.17216
8.12062,3.25305
2.02487,7.31443
6.0032,6.52293
2.20282,8.45
7.37902,4.93415
7.06221,9.26795
9.26111,3.39983
2.52834,4.53893
1.59439,2.91195
1.01642,0.660314
9.88473,6.04673
6.79005,1.34131
2.72391,5.6911
6.21277,3.96393
4.08987,9.9258
9.60597,0.458485
1.65377,1.62855
4.75289,1.13765
6.89939,2.6697

3.10444,9.16167
8.31071,3.45893
1.61402,6.87321
5.96659,6.57099
2.43043,8.4923
7.10225,5.18873
6.74573,9.5217
9.29756,3.08968
2.45029,4.20082
1.61814,2.46815
0.685798,0.897452
0.0856476,6.47273
6.70487,1.47859
2.9558,6.07991
6.13008,3.4165
4.16085,0.100592
9.88025,0.164582
1.89482,1.36571
4.77322,0.972825
7.32297,3.31385

3.01028,9.40337
8.60214,3.7182
1.20487,6.4314
5.93266,6.61566
2.43721,8.28673
6.82273,5.44084
6.42852,9.77795
9.55495,2.74154
2.37207,3.86461
1.63724,2.02546
0.375872,1.1494
0.293697,6.90063
6.61799,1.61943
3.18016,6.46938
6.06641,2.86625
4.13808,0.164665
0.152854,9.8668
2.12256,1.09293
4.87839,0.909426
7.40576,3.94428

2.97136,9.70742
9.03664,3.96869
0.843891,5.96128
5.90663,6.6494
2.40256,8.02994
6.53864,5.69572
6.10831,0.0394968
9.80313,2.39908
2.29306,3.52683
1.62255,1.62942
